id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,2.48371e+07,1.98697e+08,7056,3520,0
1,2.48371e+07,1.98697e+08,7056,3520,0
2,2.48371e+07,1.98697e+08,7056,3520,0
3,2.48371e+07,1.98697e+08,7056,3520,0
4,2.48371e+07,1.98697e+08,7056,3520,0
5,2.48371e+07,1.98697e+08,7056,3520,0
6,2.48371e+07,1.98697e+08,7056,3520,0
7,2.48371e+07,1.98697e+08,7056,3520,0
8,2.48371e+07,1.98697e+08,7056,3520,0
9,2.48371e+07,1.98697e+08,7056,3520,0
